student_id,student_name,age,gender,course,semester,ug_percentage,ug_cgpa,attendance_percent,internal_score,backlogs,performance,sem1_sgpa
SEM2_0806,Vihaan Shan,27,Female,MCA,2,63.9,5.95,77.2,28,1,Excellent,8.86
SEM2_0807,Chaman Lalla,21,Male,MCA,2,73.21,7.55,74.5,13,2,Average,7.78
SEM2_0808,Ucchal Bedi,22,Female,MCA,2,67.5,7.2,96.2,18,1,Average,6.84
SEM2_0809,Harish Ghosh,21,Male,MCA,2,77.33,8.22,88.3,23,1,Average,8.75
SEM2_0810,Balveer Mannan,28,Male,MCA,2,73.03,6.97,68.7,15,2,Average,6.78
SEM2_0811,Jagvi Munshi,25,Male,MCA,2,83.69,8.69,86.3,21,0,Average,8.16
SEM2_0812,Pooja D’Alia,21,Male,MCA,2,77.84,7.45,79.5,16,0,Average,8.43
SEM2_0813,Girish Bath,24,Male,MCA,2,65.5,6.57,72.7,23,2,Average,8.01
SEM2_0814,Aditya Devi,22,Male,MCA,2,82.88,7.64,85.4,17,0,Average,8.4
SEM2_0815,Onkar Narasimhan,21,Male,MCA,2,72.58,6.43,82.3,17,0,Average,7.03
SEM2_0816,Ishita Sarma,22,Female,MCA,2,73.85,7.73,79.2,26,0,Excellent,7.81
SEM2_0817,Amrita Chander,27,Female,MCA,2,55.71,6.02,82.2,17,2,At-risk,6.81
SEM2_0818,Kashish Oommen,24,Female,MCA,2,73.34,7.38,68.6,18,0,Average,7.42
SEM2_0819,Qadim Comar,28,Female,MCA,2,95.0,9.1,72.5,20,0,Average,6.43
SEM2_0820,Nandini Ratta,25,Female,MCA,2,82.55,8.17,76.7,16,0,Average,7.58
SEM2_0821,Tanmayi Magar,22,Female,MCA,2,59.89,5.77,84.5,21,1,Average,8.27
SEM2_0822,Lekha Sridhar,21,Female,MCA,2,85.98,8.15,69.9,28,1,Excellent,9.07
SEM2_0823,Oviya Ganesan,25,Female,MCA,2,74.4,7.25,78.4,17,1,Average,7.84
SEM2_0824,Isaiah Deo,25,Female,MCA,2,71.3,7.72,60.7,13,4,At-risk,7.51
SEM2_0825,Daniel Dutta,27,Female,MCA,2,46.61,5.17,60.9,20,1,Average,7.67
SEM2_0826,Hemang Saha,21,Male,MCA,2,74.93,7.33,82.4,19,0,Average,7.39
SEM2_0827,Vasudha Sarma,27,Male,MCA,2,77.22,7.51,77.1,20,0,Average,7.54
SEM2_0828,Pratyush Raghavan,27,Male,MCA,2,75.81,7.6,78.1,18,0,Average,7.36
SEM2_0829,Jagrati Balakrishnan,26,Female,MCA,2,93.32,9.57,53.3,24,0,Average,8.43
SEM2_0830,Kalpit Subramanian,21,Male,MCA,2,66.79,6.81,91.4,21,0,Average,8.02
SEM2_0831,Vinaya Chowdhury,28,Female,MCA,2,69.75,6.85,90.3,19,2,Average,8.49
SEM2_0832,Nisha Sastry,23,Male,MCA,2,79.22,7.99,70.5,20,0,Average,6.65
SEM2_0833,Chakradhar Bhatnagar,27,Female,MCA,2,56.34,6.54,85.1,17,0,Average,8.03
SEM2_0834,Advika Murthy,28,Male,MCA,2,57.9,5.82,87.0,26,1,Average,8.63
SEM2_0835,Advik Vohra,27,Male,MCA,2,74.69,7.89,100.0,17,1,Average,7.35
SEM2_0836,Udarsh Nigam,24,Female,MCA,2,55.9,6.03,73.3,27,1,Average,6.72
SEM2_0837,Zilmil Virk,27,Male,MCA,2,88.79,8.06,88.7,25,3,Average,8.88
SEM2_0838,Girish Sant,21,Male,MCA,2,77.16,8.02,69.1,26,0,Excellent,8.59
SEM2_0839,Yuvraj Subramaniam,25,Male,MCA,2,56.47,5.6,95.4,14,1,Average,7.44
SEM2_0840,Hiral Rajan,22,Female,MCA,2,59.66,5.53,66.3,21,0,Average,6.72
SEM2_0841,Manthan Bhagat,24,Male,MCA,2,71.15,7.0,75.9,7,3,At-risk,6.18
SEM2_0842,Advay Dugar,27,Male,MCA,2,74.94,6.97,69.6,22,0,Average,8.12
SEM2_0843,Yashasvi Singh,21,Male,MCA,2,88.76,9.13,92.6,20,1,Average,7.82
SEM2_0844,Warhi Gandhi,26,Male,MCA,2,79.9,8.17,92.4,10,0,Average,7.65
SEM2_0845,Falan Swamy,22,Female,MCA,2,63.44,6.48,65.2,21,0,Average,7.96
SEM2_0846,Ekani Khosla,27,Female,MCA,2,79.57,8.6,89.1,15,0,Average,8.12
SEM2_0847,Ganga Mall,23,Female,MCA,2,65.21,6.84,84.4,25,2,Average,7.47
SEM2_0848,Chandresh Tripathi,24,Female,MCA,2,83.02,8.66,82.1,22,1,Average,8.82
SEM2_0849,Udant Radhakrishnan,25,Female,MCA,2,71.06,6.99,83.8,30,0,Excellent,8.29
SEM2_0850,Neha Keer,24,Male,MCA,2,66.7,6.18,79.4,27,0,Excellent,8.29
SEM2_0851,Farhan Sharaf,26,Female,MCA,2,59.92,6.23,91.2,19,0,Average,7.85
SEM2_0852,Sachi Sem,27,Male,MCA,2,72.77,7.06,76.3,19,0,Average,7.29
SEM2_0853,Gaurang Tara,26,Male,MCA,2,62.99,7.03,82.3,16,0,Average,7.91
SEM2_0854,Sanya Mutti,21,Male,MCA,2,69.09,7.26,86.8,9,3,At-risk,8.2
SEM2_0855,Jagat Tank,26,Female,MCA,2,74.48,7.42,100.0,19,0,Average,7.59
SEM2_0856,Andrew Chauhan,25,Female,MCA,2,82.04,8.47,87.6,19,3,Average,8.45
SEM2_0857,Netra Sachar,27,Female,MCA,2,79.8,8.05,83.1,27,0,Excellent,8.8
SEM2_0858,Balendra Acharya,21,Female,MCA,2,68.69,7.15,95.8,15,1,Average,7.04
SEM2_0859,Gavin Modi,21,Male,MCA,2,81.62,8.5,83.5,22,1,Average,8.11
SEM2_0860,Yashoda Jhaveri,21,Male,MCA,2,74.29,6.96,62.9,13,4,At-risk,7.06
SEM2_0861,Tanmayi Om,25,Male,MCA,2,61.77,6.67,81.8,22,0,Average,8.3
SEM2_0862,Januja Bhagat,26,Male,MCA,2,66.12,6.3,83.1,21,0,Average,7.82
SEM2_0863,Udant Sha,28,Female,MCA,2,65.59,5.78,81.2,26,1,Average,8.54
SEM2_0864,Garima Solanki,23,Female,MCA,2,63.25,6.34,86.7,21,2,Average,7.83
SEM2_0865,Januja Sethi,24,Male,MCA,2,76.74,8.41,64.6,29,1,Excellent,8.54
SEM2_0866,Ishaan Chatterjee,23,Male,MCA,2,83.57,8.84,79.6,27,0,Excellent,8.31
SEM2_0867,Tristan Agate,21,Female,MCA,2,72.6,7.57,86.5,17,0,Average,7.33
SEM2_0868,Harita Pant,24,Male,MCA,2,63.09,6.15,90.6,19,0,Average,8.44
SEM2_0869,Bishakha Vig,22,Female,MCA,2,60.34,6.88,91.1,23,0,Average,7.33
SEM2_0870,Kashvi Cherian,26,Male,MCA,2,62.73,6.04,71.0,19,1,Average,7.71
SEM2_0871,Chakradev Gala,21,Male,MCA,2,64.17,6.53,73.0,18,0,Average,7.93
SEM2_0872,Waida Dey,26,Male,MCA,2,72.88,7.44,73.6,24,1,Average,8.65
SEM2_0873,Nimrat Chhabra,21,Male,MCA,2,92.68,9.8,71.0,25,0,Excellent,9.1
SEM2_0874,Aachal Hayre,23,Male,MCA,2,52.95,4.69,83.9,22,0,Average,7.73
SEM2_0875,Raghav Dara,23,Female,MCA,2,70.28,6.7,84.1,20,0,Average,7.41
SEM2_0876,Maya Kale,24,Female,MCA,2,69.47,7.51,89.1,19,2,Average,7.31
SEM2_0877,Tanvi Halder,27,Male,MCA,2,67.18,6.9,87.6,16,0,Average,8.11
SEM2_0878,Hamsini Chokshi,25,Male,MCA,2,57.21,5.4,79.7,15,1,Average,8.23
SEM2_0879,Oeshi Batra,26,Female,MCA,2,72.93,7.17,81.5,17,1,Average,7.14
SEM2_0880,Jatin Seshadri,21,Male,MCA,2,66.17,6.94,88.0,21,0,Average,8.57
SEM2_0881,Tanvi Thaman,27,Male,MCA,2,79.84,8.26,77.0,18,0,Average,8.06
SEM2_0882,Krish Tara,23,Female,MCA,2,83.78,8.4,88.7,27,0,Excellent,7.64
SEM2_0883,Aayush Wali,21,Female,MCA,2,52.81,4.72,81.0,17,2,Average,6.99
SEM2_0884,Chanakya Sant,25,Female,MCA,2,65.08,6.96,73.8,28,1,Average,8.43
SEM2_0885,Vasudha Trivedi,27,Female,MCA,2,78.96,7.63,81.2,8,1,At-risk,6.28
SEM2_0886,Peter Ghose,28,Male,MCA,2,70.52,7.21,81.6,13,4,At-risk,8.01
SEM2_0887,Kabir Chawla,23,Male,MCA,2,69.37,7.35,79.2,20,1,Average,8.98
SEM2_0888,Lila Nagy,23,Female,MCA,2,65.96,7.31,83.4,23,1,Average,8.66
SEM2_0889,Yamini Rajagopalan,24,Female,MCA,2,70.78,7.41,92.4,24,1,Average,7.84
SEM2_0890,Omya Kothari,22,Male,MCA,2,76.75,7.76,72.5,19,2,Average,8.07
SEM2_0891,Anusha Rao,25,Female,MCA,2,74.83,7.18,73.2,27,1,Excellent,8.01
SEM2_0892,Hemal Menon,28,Female,MCA,2,77.41,7.62,62.3,22,0,Average,8.2
SEM2_0893,Sneha Deol,28,Male,MCA,2,75.93,7.85,87.3,14,2,Average,8.22
SEM2_0894,Lakshit Sachar,22,Male,MCA,2,67.82,6.68,81.4,17,1,Average,7.16
SEM2_0895,Yauvani Mistry,22,Female,MCA,2,75.09,7.64,71.9,21,0,Average,7.45
SEM2_0896,Dipta Kalla,27,Female,MCA,2,73.64,7.26,75.7,11,2,At-risk,7.34
SEM2_0897,Sai Kadakia,21,Male,MCA,2,88.48,8.81,100.0,16,0,Average,7.2
SEM2_0898,Bina Pai,23,Female,MCA,2,74.45,6.82,76.9,30,0,Excellent,7.9
SEM2_0899,Kevin Gokhale,22,Male,MCA,2,68.52,6.62,78.4,23,0,Excellent,8.99
SEM2_0900,Yahvi Naidu,24,Female,MCA,2,72.06,7.37,67.6,19,0,Average,7.51
SEM2_0901,Jack Pandey,24,Female,MCA,2,84.8,7.97,82.0,21,0,Average,7.36
SEM2_0902,Varsha Sahni,26,Male,MCA,2,45.34,4.5,79.1,20,0,Average,8.0
SEM2_0903,Bhavika Sami,27,Male,MCA,2,80.87,8.4,69.8,19,0,Average,6.56
SEM2_0904,Agastya Virk,22,Female,MCA,2,86.0,8.09,68.4,20,0,Average,8.16
SEM2_0905,Hredhaan Bakshi,24,Male,MCA,2,71.51,7.36,79.5,19,0,Average,6.83
SEM2_0906,Lakshmi Dhillon,27,Male,MCA,2,74.55,7.16,75.8,21,0,Average,7.6
SEM2_0907,Chatresh Bhalla,25,Male,MCA,2,71.69,7.15,68.4,20,3,At-risk,7.63
SEM2_0908,Ryan Loke,25,Female,MCA,2,89.5,9.15,88.6,26,0,Excellent,8.25
SEM2_0909,Naveen Mangat,22,Female,MCA,2,67.72,6.52,82.2,22,0,Average,7.3
SEM2_0910,Zashil Dhingra,24,Male,MCA,2,64.34,6.74,88.6,12,1,Average,7.5
SEM2_0911,David Merchant,28,Female,MCA,2,91.06,9.14,78.9,26,0,Excellent,8.47
SEM2_0912,Samar Bali,26,Male,MCA,2,75.87,8.35,91.4,16,0,Average,9.13
SEM2_0913,Jagrati Sethi,22,Female,MCA,2,78.83,7.92,80.2,19,2,Average,8.58
SEM2_0914,Harsh Kapur,21,Male,MCA,2,70.51,6.52,80.4,16,0,Average,7.35
SEM2_0915,Lopa Khanna,22,Male,MCA,2,74.92,7.5,79.9,23,0,Average,7.81
SEM2_0916,Yasti Mani,21,Male,MCA,2,90.99,9.12,71.5,24,0,Excellent,8.46
SEM2_0917,Champak Raj,27,Female,MCA,2,87.21,8.55,58.3,24,0,Excellent,8.61
SEM2_0918,Lila Saha,22,Male,MCA,2,68.4,7.17,86.5,21,1,Average,8.17
SEM2_0919,Dhriti Bhagat,26,Female,MCA,2,94.91,9.66,86.3,22,3,Average,8.09
SEM2_0920,Agastya Krishnamurthy,22,Female,MCA,2,71.44,7.08,78.7,20,0,Average,7.62
SEM2_0921,Samaksh Savant,27,Female,MCA,2,71.03,7.04,84.9,20,0,Average,7.67
SEM2_0922,Umang Pillai,23,Male,MCA,2,72.98,7.04,71.8,16,2,Average,7.74
SEM2_0923,Ronith Hari,25,Female,MCA,2,71.3,7.18,96.5,24,3,Average,8.95
SEM2_0924,Chaitaly Sen,25,Male,MCA,2,65.94,5.77,84.0,25,0,Average,8.33
SEM2_0925,Peter Borde,25,Male,MCA,2,68.69,6.16,76.7,14,3,At-risk,7.0
SEM2_0926,Rachit Ghose,21,Female,MCA,2,59.19,5.57,86.3,17,0,Average,6.94
SEM2_0927,Yoshita Dar,28,Male,MCA,2,81.96,8.22,87.7,19,2,Average,9.01
SEM2_0928,Krishna Baria,28,Male,MCA,2,45.64,4.5,85.0,21,0,Average,7.61
SEM2_0929,Priya Mallick,28,Male,MCA,2,71.75,7.36,81.8,19,2,Average,7.26
SEM2_0930,Aishani De,21,Female,MCA,2,91.82,9.79,87.0,12,4,At-risk,6.5
SEM2_0931,Naveen Kumer,27,Female,MCA,2,73.94,6.91,96.1,28,1,Average,7.92
SEM2_0932,Abdul Narayanan,22,Male,MCA,2,71.68,7.26,75.6,21,2,Average,8.55
SEM2_0933,Unnati Dubey,21,Female,MCA,2,77.76,7.19,100.0,12,3,At-risk,7.56
SEM2_0934,Balveer Dube,22,Female,MCA,2,75.04,7.59,68.8,25,1,Average,8.13
SEM2_0935,Ekantika Behl,22,Male,MCA,2,73.9,7.49,68.3,21,2,Average,8.56
SEM2_0936,Charvi Swaminathan,22,Male,MCA,2,73.58,7.0,84.0,14,0,Average,6.99
SEM2_0937,Ishita Bora,21,Male,MCA,2,56.04,5.7,81.0,18,3,At-risk,7.55
SEM2_0938,Eesha Vora,25,Male,MCA,2,84.15,9.08,77.3,14,1,Average,7.81
SEM2_0939,Thomas Gour,23,Female,MCA,2,62.24,6.56,84.5,29,0,Excellent,9.58
SEM2_0940,Ekansh Tiwari,27,Male,MCA,2,62.37,6.02,57.4,28,1,Average,9.31
SEM2_0941,Nathaniel Sagar,27,Female,MCA,2,62.4,5.63,77.9,18,0,Average,7.44
SEM2_0942,Netra Chanda,23,Male,MCA,2,86.3,8.52,81.7,24,3,Average,8.8
SEM2_0943,Ikshita Kant,25,Male,MCA,2,60.72,6.51,94.3,16,1,Average,7.7
SEM2_0944,Tanay Narula,22,Female,MCA,2,73.63,6.85,84.6,14,4,At-risk,8.11
SEM2_0945,Garima Patel,27,Male,MCA,2,89.97,9.41,86.6,25,1,Excellent,8.78
SEM2_0946,Chaaya Kamdar,28,Female,MCA,2,74.92,7.42,77.5,18,0,Average,8.56
SEM2_0947,Vaishnavi Andra,26,Female,MCA,2,68.41,6.75,73.9,29,1,Excellent,8.88
SEM2_0948,Ishwar Pal,23,Male,MCA,2,93.92,9.42,77.7,20,3,At-risk,8.02
SEM2_0949,Sanaya Khosla,22,Male,MCA,2,65.89,6.28,79.8,20,2,Average,7.74
SEM2_0950,Yagnesh Baral,25,Female,MCA,2,79.69,8.01,82.2,16,1,Average,8.11
SEM2_0951,Ekani Raj,28,Female,MCA,2,58.68,6.47,96.4,19,0,Average,8.85
SEM2_0952,Ishaan Raju,23,Male,MCA,2,53.94,5.17,78.3,24,1,Average,7.73
SEM2_0953,Aahana Zachariah,24,Male,MCA,2,71.08,7.0,89.4,18,0,Average,7.16
SEM2_0954,Barkha Bakshi,24,Female,MCA,2,77.47,7.69,75.0,14,1,Average,7.39
SEM2_0955,Zansi Prasad,22,Male,MCA,2,61.06,6.06,97.3,21,0,Average,7.03
SEM2_0956,Yoshita Trivedi,22,Male,MCA,2,61.55,6.24,79.1,26,0,Excellent,8.2
SEM2_0957,Sanaya Sur,26,Female,MCA,2,79.48,7.81,57.8,22,0,Average,8.48
SEM2_0958,Caleb Minhas,27,Male,MCA,2,80.1,7.47,81.1,8,3,At-risk,7.33
SEM2_0959,Reyansh Nagi,28,Female,MCA,2,85.02,8.09,71.4,16,1,Average,7.85
SEM2_0960,Yoshita Butala,23,Male,MCA,2,59.97,6.74,64.0,24,0,Average,8.53
SEM2_0961,Gopal Ganesh,28,Male,MCA,2,84.72,8.84,90.3,26,0,Average,7.75
SEM2_0962,Abhimanyu Bhatti,22,Female,MCA,2,66.14,6.71,91.2,19,1,Average,7.33
SEM2_0963,Shivansh Kala,24,Male,MCA,2,68.68,6.99,69.9,24,0,Average,8.13
SEM2_0964,Panini Chawla,23,Female,MCA,2,64.79,6.06,63.0,23,0,Average,8.67
SEM2_0965,Samesh Yogi,23,Male,MCA,2,64.02,5.77,58.3,24,1,Average,6.83
SEM2_0966,Radhika Bora,22,Female,MCA,2,75.25,7.53,76.4,14,4,At-risk,7.12
SEM2_0967,Mitesh Bajwa,24,Male,MCA,2,62.11,6.4,57.0,19,0,Average,8.47
SEM2_0968,Tripti Narula,25,Male,MCA,2,72.99,7.61,81.3,24,0,Average,8.35
SEM2_0969,Baljiwan Chahal,24,Female,MCA,2,47.29,4.5,66.0,24,0,Average,6.93
SEM2_0970,Ethan Bhagat,25,Male,MCA,2,71.37,7.08,73.5,12,2,At-risk,7.27
SEM2_0971,Pranav Krishnamurthy,28,Male,MCA,2,83.55,8.53,82.8,26,0,Average,7.2
SEM2_0972,Ekavir Kari,25,Male,MCA,2,64.31,6.03,91.9,20,0,Average,6.75
SEM2_0973,Aarna Reddy,27,Male,MCA,2,75.94,7.33,82.2,22,0,Average,8.09
SEM2_0974,Lipika Seshadri,24,Female,MCA,2,75.17,7.42,68.1,19,0,Average,8.05
SEM2_0975,Nidhi Sant,26,Female,MCA,2,66.62,6.51,90.8,15,0,Average,7.6
SEM2_0976,Diya Badal,28,Male,MCA,2,63.74,6.45,55.4,14,4,At-risk,7.37
SEM2_0977,Lopa Dani,23,Female,MCA,2,77.54,8.14,99.5,16,1,Average,8.69
SEM2_0978,Abeer Bhatnagar,27,Male,MCA,2,81.44,8.54,100.0,26,0,Excellent,7.38
SEM2_0979,Chakradev Bora,21,Female,MCA,2,72.94,7.09,69.7,17,3,At-risk,7.48
SEM2_0980,Ishita Thakkar,27,Male,MCA,2,68.87,7.34,79.6,25,1,Excellent,8.11
SEM2_0981,Hitesh Mann,24,Female,MCA,2,65.06,6.35,77.5,30,0,Excellent,8.55
SEM2_0982,Charvi Chadha,21,Male,MCA,2,69.82,6.77,84.9,25,0,Excellent,8.87
SEM2_0983,Baghyawati Sarma,21,Male,MCA,2,62.55,6.12,79.4,19,0,Average,9.39
SEM2_0984,Lakshmi Rana,21,Female,MCA,2,59.62,6.19,83.9,15,3,At-risk,7.54
SEM2_0985,Azaan Som,28,Male,MCA,2,78.48,8.34,98.9,14,0,Average,7.56
SEM2_0986,Naksh Walla,24,Male,MCA,2,70.08,6.74,92.4,20,1,Average,7.55
SEM2_0987,Thomas Deshpande,22,Female,MCA,2,68.59,6.69,69.1,17,0,Average,7.37
SEM2_0988,Mahika Merchant,21,Female,MCA,2,88.97,7.87,84.8,14,1,Average,7.2
SEM2_0989,Maanas Misra,22,Female,MCA,2,88.98,8.85,79.2,10,2,At-risk,7.24
SEM2_0990,Kashvi Apte,21,Female,MCA,2,53.49,5.14,94.2,13,4,At-risk,7.64
SEM2_0991,Lohit Dasgupta,26,Female,MCA,2,86.23,8.58,56.3,21,0,Average,8.42
SEM2_0992,Benjamin Ahluwalia,26,Male,MCA,2,65.5,6.36,73.4,23,3,Average,7.88
SEM2_0993,Meera Yogi,25,Male,MCA,2,69.74,7.4,82.1,21,1,Average,7.64
SEM2_0994,Frederick Mody,27,Male,MCA,2,67.41,6.53,78.3,29,0,Excellent,9.09
SEM2_0995,Shivansh Padmanabhan,26,Male,MCA,2,64.1,6.81,86.6,25,0,Average,7.2
SEM2_0996,Siddharth Sachar,23,Male,MCA,2,70.03,6.69,79.0,22,0,Average,8.95
SEM2_0997,Yauvani Dhar,22,Female,MCA,2,79.67,7.42,81.8,14,3,At-risk,7.59
SEM2_0998,Naveen Gour,24,Female,MCA,2,62.92,6.14,77.8,19,1,Average,8.83
SEM2_0999,Timothy Krishnan,24,Female,MCA,2,78.13,7.78,76.8,21,2,Average,8.78
SEM2_1000,Rishi Contractor,25,Female,MCA,2,70.05,7.02,75.3,19,0,Average,8.63
