student_id,student_name,age,gender,course,semester,ug_percentage,ug_cgpa,attendance_percent,internal_score,backlogs,performance,sem1_sgpa,sem2_sgpa
SEM3_0748,Sneha Wali,25,Female,MCA,3,60.25,5.57,67.1,23,0,Average,7.63,7.29
SEM3_0749,Bishakha Ramakrishnan,24,Male,MCA,3,81.97,8.78,78.3,20,1,Average,8.0,8.24
SEM3_0750,Sanya Hayre,26,Male,MCA,3,66.22,6.43,87.6,30,2,Average,8.45,8.02
SEM3_0751,Samesh Nadig,27,Male,MCA,3,72.34,6.94,72.5,26,0,Excellent,8.21,8.3
SEM3_0752,Chandani Modi,22,Female,MCA,3,74.37,7.66,91.3,18,2,Average,6.96,7.28
SEM3_0753,Radhika Padmanabhan,23,Female,MCA,3,88.44,8.96,85.3,16,0,Average,7.85,8.41
SEM3_0754,Gaurav Anand,22,Male,MCA,3,82.02,8.01,62.3,17,0,Average,7.42,7.69
SEM3_0755,Yashvi Raval,25,Male,MCA,3,66.17,6.05,87.2,12,2,At-risk,6.97,6.3
SEM3_0756,Joshua Menon,25,Female,MCA,3,86.69,8.36,63.2,22,0,Average,7.73,7.71
SEM3_0757,David Pingle,21,Male,MCA,3,78.33,7.66,89.3,15,0,Average,7.35,7.26
SEM3_0758,Chatresh Acharya,25,Male,MCA,3,55.62,5.52,87.2,30,3,Average,8.4,7.98
SEM3_0759,Jagrati Choudhary,28,Male,MCA,3,78.9,8.05,82.6,20,0,Average,7.64,7.31
SEM3_0760,Baghyawati Balasubramanian,24,Male,MCA,3,63.78,5.94,91.7,20,0,Excellent,8.35,8.83
SEM3_0761,Wahab Sankaran,22,Female,MCA,3,70.32,7.06,78.6,23,0,Average,8.05,7.85
SEM3_0762,Meera Nadkarni,27,Male,MCA,3,72.04,7.25,77.0,27,3,Average,7.78,8.13
SEM3_0763,Lavanya Ravi,21,Male,MCA,3,82.3,8.08,90.0,26,1,Excellent,8.48,8.33
SEM3_0764,Lakshmi Saran,27,Female,MCA,3,71.58,6.65,68.0,11,0,Average,7.06,6.92
SEM3_0765,Siddharth Ghose,21,Male,MCA,3,57.39,5.91,75.9,20,0,Average,8.25,7.72
SEM3_0766,Vaishnavi Dewan,26,Female,MCA,3,79.02,7.63,74.0,27,0,Excellent,8.91,9.12
SEM3_0767,Raghav Rajagopalan,24,Female,MCA,3,67.56,6.93,68.0,24,1,Average,7.89,7.96
SEM3_0768,Jagvi Sahni,25,Female,MCA,3,53.31,5.15,58.2,23,0,Average,8.09,7.57
SEM3_0769,Mitesh Mani,21,Male,MCA,3,85.0,7.87,65.8,24,0,Average,8.13,7.28
SEM3_0770,Jeremiah Desai,24,Female,MCA,3,72.34,6.85,67.6,21,0,Excellent,9.11,8.68
SEM3_0771,Advay Bora,28,Female,MCA,3,62.17,6.31,71.0,28,1,Excellent,7.88,8.57
SEM3_0772,Amol Dhawan,26,Female,MCA,3,74.14,7.83,77.4,24,0,Excellent,8.99,9.47
SEM3_0773,Vidhi Sarkar,27,Male,MCA,3,66.56,6.71,87.8,20,0,Average,7.99,7.93
SEM3_0774,Laban Chad,23,Female,MCA,3,76.3,6.73,87.1,16,1,Average,8.7,9.08
SEM3_0775,Laksh Sagar,26,Female,MCA,3,69.4,6.91,55.0,22,2,Average,7.34,7.25
SEM3_0776,Tamanna Sandal,27,Male,MCA,3,76.24,7.52,78.6,17,0,Average,7.81,8.19
SEM3_0777,Pranit Sha,27,Female,MCA,3,71.56,6.76,92.1,18,2,Average,7.71,7.69
SEM3_0778,Yashodhara Samra,25,Male,MCA,3,79.06,8.04,88.4,25,0,Excellent,9.13,9.47
SEM3_0779,Shivani Rajagopalan,25,Male,MCA,3,67.43,6.84,87.4,16,0,Average,7.92,7.64
SEM3_0780,Isha Kara,28,Female,MCA,3,61.48,6.48,69.6,12,1,Average,7.19,6.99
SEM3_0781,Quincy Samra,24,Female,MCA,3,71.88,7.75,69.3,15,1,Average,8.12,7.93
SEM3_0782,Abhimanyu Tara,21,Male,MCA,3,74.67,7.92,87.5,12,0,Average,7.28,7.06
SEM3_0783,Warjas Thaker,22,Male,MCA,3,71.72,7.16,87.7,27,0,Excellent,9.18,9.69
SEM3_0784,Amruta Roy,27,Female,MCA,3,95.0,9.8,85.3,24,1,Average,8.93,8.7
SEM3_0785,Jeevika Bandi,23,Male,MCA,3,71.68,7.15,91.8,22,1,Average,7.95,8.51
SEM3_0786,Baljiwan Subramanian,23,Female,MCA,3,79.69,8.28,62.5,25,0,Average,7.47,7.29
SEM3_0787,Jyoti Chowdhury,28,Male,MCA,3,62.58,5.9,90.7,21,0,Excellent,8.24,8.87
SEM3_0788,Vasatika Buch,24,Male,MCA,3,80.06,8.01,69.4,12,3,At-risk,7.53,7.18
SEM3_0789,Lucky Vyas,22,Male,MCA,3,82.54,8.54,72.9,22,3,Average,8.55,8.59
SEM3_0790,Ati Shroff,21,Male,MCA,3,65.84,7.03,71.0,19,0,Average,7.33,7.06
SEM3_0791,Zansi Brar,28,Female,MCA,3,86.42,9.04,83.8,15,1,Average,7.8,8.17
SEM3_0792,Gaurang Korpal,21,Male,MCA,3,84.79,8.38,72.8,22,2,Average,9.28,9.38
SEM3_0793,Urmi Brahmbhatt,23,Male,MCA,3,66.72,6.37,95.2,27,0,Average,7.46,7.14
SEM3_0794,Devika Bera,24,Female,MCA,3,77.14,7.42,83.3,15,1,Average,6.49,6.21
SEM3_0795,Hemal Warrior,21,Female,MCA,3,69.87,7.26,71.3,13,3,At-risk,7.48,7.06
SEM3_0796,Advay Singh,21,Male,MCA,3,52.17,5.37,100.0,25,0,Excellent,9.39,9.8
SEM3_0797,Sudiksha Vala,25,Female,MCA,3,55.99,5.36,95.2,20,0,Average,8.16,7.39
SEM3_0798,Upasna Narula,28,Female,MCA,3,64.32,6.04,72.3,16,0,Average,7.34,6.93
SEM3_0799,Oviya Pandit,26,Male,MCA,3,86.23,8.66,78.8,24,1,Average,7.96,7.22
SEM3_0800,Chaitaly Mann,24,Male,MCA,3,74.01,7.64,67.2,18,0,Average,7.27,7.48
SEM3_0801,Oliver Banik,27,Female,MCA,3,78.22,7.4,87.9,26,0,Excellent,7.98,7.72
SEM3_0802,Daksha Lad,22,Female,MCA,3,77.06,7.69,84.0,17,0,Average,7.08,6.64
SEM3_0803,Darsh Solanki,22,Male,MCA,3,63.7,6.32,76.4,25,0,Average,7.71,7.0
SEM3_0804,Omkaar Behl,21,Male,MCA,3,59.53,5.92,71.7,6,0,Average,6.7,7.3
SEM3_0805,Bishakha Bala,22,Male,MCA,3,69.68,7.48,72.8,20,0,Average,6.33,6.45
SEM3_0806,Bhavini Sundaram,24,Male,MCA,3,69.96,7.02,64.1,23,1,Average,7.6,7.84
SEM3_0807,Fitan Date,24,Male,MCA,3,88.57,8.93,70.1,18,1,Average,7.35,7.42
SEM3_0808,Yashasvi Bose,27,Male,MCA,3,69.67,6.69,91.3,16,0,Average,7.89,7.97
SEM3_0809,Arunima Krishnan,22,Male,MCA,3,71.41,7.09,81.4,18,0,Average,8.66,8.22
SEM3_0810,Kevin Mand,22,Male,MCA,3,62.2,6.43,98.8,14,4,At-risk,7.37,7.84
SEM3_0811,Anvi Kurian,24,Female,MCA,3,45.42,4.5,88.1,19,0,Average,7.88,8.57
SEM3_0812,Akshay Choudhury,24,Male,MCA,3,82.46,7.86,86.3,16,2,Average,7.78,7.24
SEM3_0813,Owen Dora,24,Male,MCA,3,70.21,6.64,82.6,25,0,Average,7.44,7.55
SEM3_0814,Sanya Pingle,23,Female,MCA,3,90.43,9.05,92.0,21,0,Excellent,8.74,8.27
SEM3_0815,Parth Lal,22,Male,MCA,3,69.57,6.69,75.6,27,0,Excellent,9.2,9.55
SEM3_0816,Warinder Sundaram,21,Female,MCA,3,69.62,8.29,84.7,21,0,Excellent,8.44,8.36
SEM3_0817,Pratyush Wable,24,Male,MCA,3,83.92,8.47,78.3,15,0,Average,8.02,8.3
SEM3_0818,Bachittar Oza,27,Female,MCA,3,75.19,7.13,70.7,29,0,Excellent,9.29,9.27
SEM3_0819,Frado Dhillon,24,Female,MCA,3,70.83,6.89,92.9,21,1,Average,7.55,7.89
SEM3_0820,Mitesh Tandon,24,Male,MCA,3,64.98,5.69,83.4,27,1,Average,7.46,7.03
SEM3_0821,Nitara Rajagopal,26,Female,MCA,3,64.56,7.13,73.7,23,1,Average,8.16,7.65
SEM3_0822,Wazir Sarraf,26,Female,MCA,3,45.02,4.5,86.3,21,0,Average,8.18,7.97
SEM3_0823,Oliver Kade,28,Female,MCA,3,87.69,8.43,100.0,27,1,Excellent,8.98,9.05
SEM3_0824,Hemani Bhagat,26,Male,MCA,3,82.69,8.72,79.8,18,0,Average,7.97,8.66
SEM3_0825,Aishani D’Alia,27,Female,MCA,3,63.43,5.91,72.7,15,3,At-risk,8.25,8.5
SEM3_0826,Charles Ganesh,21,Male,MCA,3,93.52,9.66,87.9,17,0,Average,8.0,8.68
SEM3_0827,Ucchal Rastogi,23,Male,MCA,3,84.61,8.09,85.1,18,1,Average,8.4,9.16
SEM3_0828,Vamakshi Mitra,21,Male,MCA,3,69.26,7.01,75.8,9,3,At-risk,8.18,8.47
SEM3_0829,Vamakshi Walia,25,Female,MCA,3,70.98,7.26,74.4,25,0,Excellent,8.22,8.69
SEM3_0830,Vivaan Raghavan,26,Female,MCA,3,58.53,5.98,73.9,21,0,Average,8.33,7.9
SEM3_0831,Madhavi Som,21,Male,MCA,3,58.41,5.45,76.5,27,2,Average,8.14,8.02
SEM3_0832,Adweta Dhillon,25,Female,MCA,3,67.65,6.69,61.1,19,0,Average,8.77,8.36
SEM3_0833,Radhika Arora,25,Male,MCA,3,84.03,8.81,87.2,13,0,Average,7.87,7.55
SEM3_0834,Bhavya Sen,25,Male,MCA,3,84.23,8.59,82.8,15,2,Average,8.37,8.36
SEM3_0835,Lavanya Mutti,25,Female,MCA,3,83.56,8.8,94.4,18,0,Average,7.75,7.34
SEM3_0836,Benjamin Chatterjee,22,Female,MCA,3,69.4,6.35,78.5,24,0,Average,8.04,7.78
SEM3_0837,Irya Sankaran,28,Female,MCA,3,83.93,8.15,85.3,18,0,Average,7.05,6.43
SEM3_0838,Anjali Nayak,23,Male,MCA,3,74.05,7.78,87.8,30,1,Excellent,9.02,9.23
SEM3_0839,Anamika Loke,28,Male,MCA,3,77.52,7.43,69.6,14,0,Average,7.52,7.32
SEM3_0840,Guneet Kumer,28,Female,MCA,3,64.23,5.93,69.9,26,1,Excellent,8.62,9.04
SEM3_0841,Mahika Shenoy,24,Female,MCA,3,66.56,7.03,86.9,13,4,At-risk,7.21,6.55
SEM3_0842,Wyatt Hayer,22,Female,MCA,3,75.69,7.42,93.0,21,0,Excellent,8.4,8.01
SEM3_0843,Zinal Nazareth,24,Female,MCA,3,76.92,7.4,87.1,29,0,Excellent,8.97,9.18
SEM3_0844,Pranit Munshi,22,Female,MCA,3,85.96,8.7,88.2,26,0,Excellent,9.2,9.26
SEM3_0845,Advaith Anand,25,Male,MCA,3,56.96,5.71,86.0,22,0,Average,6.63,6.04
SEM3_0846,Ekansh Arora,22,Male,MCA,3,70.6,6.97,81.9,18,0,Average,8.67,9.26
SEM3_0847,Nisha Chaudhari,28,Male,MCA,3,64.58,6.65,82.8,18,0,Average,6.15,6.8
SEM3_0848,Hemang Sehgal,21,Male,MCA,3,61.26,5.94,78.9,21,0,Average,7.36,7.3
SEM3_0849,Indali Kanda,21,Male,MCA,3,74.47,6.76,74.7,20,2,Average,7.93,7.71
SEM3_0850,Bhanumati Krishnamurthy,27,Male,MCA,3,79.64,7.74,73.9,25,0,Average,7.83,7.88
SEM3_0851,Reyansh Bandi,27,Male,MCA,3,70.13,7.32,88.1,22,0,Average,7.12,6.98
SEM3_0852,Arjun Chanda,25,Female,MCA,3,73.14,7.58,81.8,14,3,At-risk,7.97,8.4
SEM3_0853,Dakshesh Kalla,25,Male,MCA,3,77.8,6.8,88.4,24,0,Excellent,8.16,8.12
SEM3_0854,Jairaj Dar,25,Female,MCA,3,80.11,8.7,100.0,20,3,Average,8.43,9.28
SEM3_0855,Gabriel De,28,Female,MCA,3,78.79,7.76,91.8,18,0,Average,7.36,7.42
SEM3_0856,Keya Goyal,26,Female,MCA,3,73.88,7.57,84.0,27,2,Average,8.27,8.43
SEM3_0857,Indrajit Gour,25,Female,MCA,3,84.15,8.74,59.2,19,3,At-risk,7.33,8.09
SEM3_0858,Zehaan Menon,25,Male,MCA,3,73.46,7.7,73.7,21,1,Average,8.15,7.79
SEM3_0859,Unni Borra,22,Female,MCA,3,73.15,7.2,69.4,14,1,Average,8.02,7.97
SEM3_0860,Sudiksha Malhotra,28,Female,MCA,3,58.79,5.76,82.8,15,4,At-risk,5.96,5.61
SEM3_0861,Prisha Naik,21,Female,MCA,3,70.2,6.66,78.1,17,0,Average,8.29,7.86
SEM3_0862,Aarini Edwin,27,Female,MCA,3,73.78,7.66,73.3,17,1,Average,6.75,7.24
SEM3_0863,Ethan Malhotra,27,Female,MCA,3,61.69,5.8,89.5,16,1,Average,6.93,6.8
SEM3_0864,David Raja,26,Male,MCA,3,87.07,8.03,72.9,21,1,Average,8.14,9.07
SEM3_0865,Lipika Natarajan,24,Female,MCA,3,74.04,7.72,87.3,18,2,Average,8.32,8.05
SEM3_0866,Darpan Kuruvilla,24,Female,MCA,3,79.57,8.08,87.6,23,0,Average,8.0,8.0
SEM3_0867,Alka Gokhale,21,Male,MCA,3,51.16,5.55,88.9,23,0,Excellent,8.67,8.98
SEM3_0868,Ridhi Boase,21,Male,MCA,3,63.8,6.19,78.8,15,0,Average,7.23,6.75
SEM3_0869,Vyanjana Iyer,22,Female,MCA,3,79.59,8.31,84.2,12,2,Average,8.83,9.23
SEM3_0870,Maya Gokhale,28,Male,MCA,3,84.3,8.29,74.3,20,0,Average,8.68,8.47
SEM3_0871,Vyanjana Chopra,22,Female,MCA,3,81.66,8.53,90.7,21,2,Average,7.79,8.49
SEM3_0872,Maanas Zachariah,27,Female,MCA,3,77.59,8.08,67.4,25,2,Average,8.38,8.59
SEM3_0873,Raagini Kamdar,23,Female,MCA,3,61.69,6.64,80.0,20,0,Average,7.38,7.83
SEM3_0874,Hitesh Sathe,27,Male,MCA,3,74.83,7.97,79.4,13,2,Average,7.54,7.88
SEM3_0875,Aashi Chauhan,28,Male,MCA,3,63.36,5.67,67.1,20,0,Average,8.08,8.38
SEM3_0876,Bakhshi Bora,23,Male,MCA,3,81.23,8.23,72.5,18,1,Average,7.62,8.02
SEM3_0877,Ekavir Krishna,26,Female,MCA,3,51.43,5.26,85.2,22,0,Average,7.99,7.81
SEM3_0878,Sanaya Bahl,21,Female,MCA,3,80.77,8.23,69.6,29,0,Excellent,8.88,8.35
SEM3_0879,Widisha Dixit,28,Female,MCA,3,58.77,6.38,91.8,21,1,Average,8.14,8.81
SEM3_0880,Aadi Barad,26,Female,MCA,3,82.84,8.15,96.0,22,1,Excellent,8.92,8.61
SEM3_0881,Madhavi Lata,26,Female,MCA,3,77.16,7.97,85.0,15,0,Average,7.8,8.51
SEM3_0882,Max Narayan,25,Male,MCA,3,67.62,6.72,85.7,26,0,Excellent,8.08,7.97
SEM3_0883,Mahika Aggarwal,21,Female,MCA,3,70.24,7.1,80.4,15,1,Average,7.25,7.4
SEM3_0884,Yutika Swaminathan,24,Male,MCA,3,64.82,6.7,94.6,20,0,Excellent,8.36,8.81
SEM3_0885,Vanya Sarin,25,Male,MCA,3,88.37,9.22,77.3,20,0,Average,8.18,8.49
SEM3_0886,Netra Boase,28,Male,MCA,3,65.25,6.48,89.3,13,4,At-risk,6.74,6.35
SEM3_0887,Upkaar Aggarwal,27,Female,MCA,3,72.44,7.03,76.2,18,0,Average,8.54,8.43
SEM3_0888,Leena Subramaniam,23,Male,MCA,3,62.13,6.22,93.2,21,2,Average,7.06,6.62
SEM3_0889,Jairaj Wason,24,Female,MCA,3,65.87,6.0,63.9,19,0,Average,7.87,8.47
SEM3_0890,Jagrati Nath,27,Male,MCA,3,76.78,7.22,78.7,22,0,Excellent,8.08,8.27
SEM3_0891,Chavvi Rattan,28,Female,MCA,3,81.76,8.0,80.2,15,0,Average,6.88,7.49
SEM3_0892,Christopher Chana,25,Female,MCA,3,72.14,7.17,76.9,20,1,Average,8.78,8.65
SEM3_0893,Jasmit Warrior,27,Female,MCA,3,83.44,8.17,87.5,23,1,Average,8.34,8.09
SEM3_0894,Harini Buch,27,Female,MCA,3,72.05,7.56,88.9,30,1,Excellent,8.92,8.57
SEM3_0895,Tripti Mann,24,Male,MCA,3,94.69,9.71,82.8,8,2,Average,8.06,7.99
SEM3_0896,Samaksh Goda,26,Female,MCA,3,58.08,5.64,85.4,21,0,Average,7.97,7.66
SEM3_0897,Balveer Rajagopalan,27,Female,MCA,3,77.5,8.32,76.9,15,0,Average,7.19,6.98
SEM3_0898,Rayaan Mistry,27,Female,MCA,3,65.96,6.67,85.6,11,3,At-risk,6.72,6.21
SEM3_0899,Madhavi Chhabra,27,Female,MCA,3,67.63,6.72,84.3,29,2,Average,8.76,8.49
SEM3_0900,Jagrati Sur,22,Female,MCA,3,85.45,8.32,73.4,18,0,Average,7.56,6.75
SEM3_0901,Frado Sarma,23,Male,MCA,3,89.09,9.52,75.0,14,1,Average,7.37,7.09
SEM3_0902,Ranveer Dey,24,Female,MCA,3,68.31,6.65,75.3,21,1,Average,7.42,7.08
SEM3_0903,Balendra Hans,28,Female,MCA,3,80.27,7.92,68.1,14,1,At-risk,6.4,6.32
SEM3_0904,Aryan Khare,25,Male,MCA,3,78.51,7.95,77.9,20,1,Average,8.19,7.92
SEM3_0905,Vrinda Ramachandran,28,Male,MCA,3,62.74,6.82,91.2,22,2,Average,7.69,7.87
SEM3_0906,Dev Zachariah,23,Male,MCA,3,73.28,8.05,88.7,22,3,Average,9.16,8.72
SEM3_0907,Darika Tata,28,Male,MCA,3,75.56,7.34,93.9,27,0,Excellent,8.94,8.87
SEM3_0908,Shivani Babu,22,Female,MCA,3,62.64,6.0,81.6,27,1,Excellent,8.22,8.26
SEM3_0909,Balhaar Nori,27,Female,MCA,3,70.44,7.52,71.5,13,4,At-risk,7.27,7.0
SEM3_0910,Daksh Nazareth,28,Female,MCA,3,71.66,7.62,68.9,29,1,Average,7.92,7.79
SEM3_0911,Brijesh Ravi,27,Female,MCA,3,61.07,6.17,74.0,6,4,At-risk,6.98,6.24
SEM3_0912,Jagat Kakar,23,Male,MCA,3,90.73,9.28,76.3,29,3,Average,8.19,8.09
SEM3_0913,Tara Yadav,28,Female,MCA,3,64.09,6.17,79.5,18,0,Average,7.63,8.1
SEM3_0914,Manthan Kaul,27,Female,MCA,3,67.66,6.88,82.0,8,4,At-risk,6.92,7.25
SEM3_0915,Ekbal Bansal,25,Female,MCA,3,68.08,6.89,82.7,28,1,Excellent,8.23,8.19
SEM3_0916,Lohit Suresh,22,Male,MCA,3,61.24,6.25,83.6,25,0,Excellent,8.6,8.73
SEM3_0917,Anirudh Sinha,22,Female,MCA,3,56.01,5.74,86.6,16,1,Average,7.68,7.69
SEM3_0918,Chakradev Kibe,26,Male,MCA,3,76.66,7.39,89.1,27,3,Average,9.8,9.8
SEM3_0919,Kalpit Atwal,28,Female,MCA,3,74.52,7.1,81.9,22,0,Excellent,7.92,7.64
SEM3_0920,Orinder Bedi,21,Male,MCA,3,67.25,5.79,57.2,22,0,Average,7.12,7.14
SEM3_0921,Damyanti Chatterjee,25,Female,MCA,3,73.76,7.05,69.5,19,1,Average,7.63,7.99
SEM3_0922,Tanmayi Garde,21,Male,MCA,3,59.3,5.59,77.2,16,0,Average,8.0,7.8
SEM3_0923,Devansh Cherian,26,Female,MCA,3,76.39,7.51,75.9,18,1,Average,7.46,7.88
SEM3_0924,Ishaan Tank,27,Female,MCA,3,76.73,8.24,91.8,24,2,Average,8.25,8.13
SEM3_0925,Thomas Bhatnagar,26,Male,MCA,3,71.43,6.5,67.5,19,2,Average,8.01,8.04
SEM3_0926,Samaksh Sandhu,21,Female,MCA,3,72.63,7.23,72.7,17,0,Average,8.64,8.92
SEM3_0927,Geetika Ratti,25,Male,MCA,3,76.38,7.47,80.0,21,0,Average,6.88,7.1
SEM3_0928,Ekta Dara,21,Male,MCA,3,66.67,6.1,85.5,14,2,At-risk,7.24,6.72
SEM3_0929,Laksh Nagy,28,Female,MCA,3,59.46,6.09,81.4,27,3,Average,8.49,8.03
SEM3_0930,Tanay Bath,26,Female,MCA,3,84.57,8.28,71.0,17,0,Excellent,9.2,9.8
SEM3_0931,Oscar Nayak,23,Male,MCA,3,81.55,7.98,67.3,18,0,Average,8.14,8.35
SEM3_0932,Dev Dara,25,Female,MCA,3,61.85,6.64,55.4,17,0,Average,7.31,7.34
SEM3_0933,Anusha Dhaliwal,25,Male,MCA,3,82.53,8.13,86.4,28,2,Average,8.64,8.71
SEM3_0934,Ojasvi Ganguly,23,Male,MCA,3,81.17,8.1,73.8,24,3,At-risk,7.67,7.5
SEM3_0935,Kala Gala,21,Female,MCA,3,87.46,8.44,95.5,26,1,Excellent,9.78,9.54
SEM3_0936,Reva Kohli,27,Male,MCA,3,67.54,6.61,70.9,24,1,Average,7.19,7.13
SEM3_0937,Banjeet Deol,23,Female,MCA,3,55.56,5.65,74.7,16,0,Average,7.15,7.37
SEM3_0938,Harish Puri,26,Female,MCA,3,95.0,9.71,70.8,24,0,Excellent,9.56,9.56
SEM3_0939,Nakul Babu,22,Female,MCA,3,69.42,7.16,67.4,25,2,Average,7.45,7.24
SEM3_0940,Vidhi Buch,24,Male,MCA,3,67.25,6.79,84.3,18,0,Average,6.73,6.75
SEM3_0941,Abeer Amble,25,Male,MCA,3,68.52,7.36,73.0,21,0,Average,7.47,6.98
SEM3_0942,Praneel Chakraborty,22,Male,MCA,3,83.99,8.0,80.9,23,1,Average,7.49,7.55
SEM3_0943,Bhanumati Saha,22,Female,MCA,3,90.41,8.69,89.9,13,2,Average,8.87,8.28
SEM3_0944,Vamakshi Date,23,Female,MCA,3,68.97,6.16,84.2,14,3,At-risk,7.22,6.83
SEM3_0945,Samuel Dhar,27,Female,MCA,3,95.0,9.2,88.6,17,1,Average,8.3,8.49
SEM3_0946,Anika Virk,24,Female,MCA,3,92.15,9.3,85.3,22,0,Average,7.82,7.05
SEM3_0947,Shravya Sabharwal,24,Male,MCA,3,64.17,6.27,88.9,23,2,Average,8.24,8.71
SEM3_0948,William Ghosh,26,Male,MCA,3,74.78,7.19,90.5,17,0,Average,8.09,8.19
SEM3_0949,Baljiwan Gole,22,Male,MCA,3,70.47,7.4,81.5,20,1,Average,8.58,8.17
SEM3_0950,Xalak Chakrabarti,25,Female,MCA,3,80.54,8.17,78.7,21,1,Average,8.06,7.84
SEM3_0951,Charvi Pall,24,Male,MCA,3,67.73,6.75,88.3,16,0,Average,7.95,8.0
SEM3_0952,Omya Agrawal,26,Female,MCA,3,70.68,6.91,77.0,20,2,Average,8.48,8.44
SEM3_0953,Warinder Handa,27,Female,MCA,3,78.91,7.51,77.5,19,0,Average,8.23,8.2
SEM3_0954,Jacob Wagle,24,Female,MCA,3,80.33,8.02,92.8,20,1,Average,8.26,8.06
SEM3_0955,Girish Pathak,25,Female,MCA,3,59.18,6.31,67.1,12,0,Average,6.33,7.02
SEM3_0956,Yashica Kanda,26,Female,MCA,3,64.86,6.59,74.7,25,1,Average,7.29,7.63
SEM3_0957,Ucchal Joshi,22,Male,MCA,3,75.15,7.16,76.6,26,1,Average,7.84,7.53
SEM3_0958,Aradhana Bera,24,Male,MCA,3,68.19,6.79,90.1,23,0,Excellent,8.28,8.19
SEM3_0959,Rishi Chowdhury,28,Female,MCA,3,87.55,8.18,81.1,27,3,Average,9.19,9.48
SEM3_0960,Manthan Som,27,Male,MCA,3,63.26,6.19,66.3,20,1,Average,7.9,7.54
SEM3_0961,Widisha Goda,25,Female,MCA,3,55.7,5.11,98.8,21,0,Excellent,8.33,8.48
SEM3_0962,Nathaniel Bassi,27,Male,MCA,3,73.65,7.53,65.7,21,0,Average,7.69,7.77
SEM3_0963,Chatura Patla,26,Female,MCA,3,84.31,8.5,100.0,16,0,Average,7.92,7.57
SEM3_0964,Bhavani Kadakia,21,Male,MCA,3,58.45,5.48,83.2,20,0,Average,8.14,8.12
SEM3_0965,Radhika Krishnamurthy,24,Male,MCA,3,78.47,7.59,72.1,17,0,Average,7.63,7.4
SEM3_0966,Gaurika Setty,28,Male,MCA,3,90.86,8.44,69.6,15,0,Average,6.64,6.69
SEM3_0967,Caleb Chawla,22,Male,MCA,3,70.51,6.75,88.2,22,0,Excellent,8.66,8.6
SEM3_0968,Charles Yogi,22,Female,MCA,3,50.67,5.04,74.4,23,1,Average,7.85,7.55
SEM3_0969,Patrick Dugar,23,Female,MCA,3,92.62,9.42,87.7,20,0,Average,7.23,7.39
SEM3_0970,Ayush Sundaram,23,Female,MCA,3,61.36,5.67,95.9,28,0,Excellent,9.62,9.8
SEM3_0971,Yutika D’Alia,28,Female,MCA,3,81.29,8.29,82.2,19,0,Average,8.09,7.42
SEM3_0972,Ekavir Keer,21,Female,MCA,3,65.85,6.18,84.0,18,0,Average,7.59,8.37
SEM3_0973,Sai Nanda,27,Female,MCA,3,74.55,7.63,77.2,18,1,Average,7.32,7.2
SEM3_0974,Oni Issac,22,Female,MCA,3,64.93,6.52,90.0,18,1,Average,7.62,8.13
SEM3_0975,Eshana Karpe,21,Male,MCA,3,71.24,6.97,72.9,12,1,Average,8.14,8.44
SEM3_0976,Imaran Nanda,28,Male,MCA,3,62.8,6.0,61.3,20,1,Average,8.95,9.12
SEM3_0977,Vedant Chaudhari,22,Female,MCA,3,69.8,6.27,83.2,16,1,Average,8.27,9.77
SEM3_0978,Warjas Sachar,24,Female,MCA,3,49.17,4.82,75.7,19,1,Average,7.67,7.6
SEM3_0979,Ryan Prashad,25,Male,MCA,3,76.62,7.55,77.1,10,4,At-risk,7.84,8.72
SEM3_0980,Thomas Borah,26,Female,MCA,3,63.45,6.56,86.3,30,0,Excellent,9.78,9.01
SEM3_0981,Urishilla Sundaram,26,Female,MCA,3,86.15,8.78,74.9,24,0,Average,8.12,7.97
SEM3_0982,Chatura Sarin,27,Male,MCA,3,74.99,7.94,100.0,18,1,Average,9.2,9.03
SEM3_0983,Maanav Kalita,24,Female,MCA,3,84.23,7.96,79.5,21,0,Excellent,7.93,8.43
SEM3_0984,Suhani Gokhale,24,Male,MCA,3,81.26,7.98,84.2,28,0,Excellent,8.76,8.69
SEM3_0985,Lila Prakash,26,Female,MCA,3,75.62,7.66,77.0,27,0,Excellent,8.32,8.81
SEM3_0986,Laban Shankar,28,Female,MCA,3,74.66,7.19,85.9,22,0,Average,8.46,7.99
SEM3_0987,Rishi Parmer,25,Male,MCA,3,78.73,8.21,83.2,18,0,Excellent,8.54,9.05
SEM3_0988,Anamika Jain,25,Female,MCA,3,73.61,7.1,100.0,25,0,Excellent,8.82,9.0
SEM3_0989,Gautami Datta,22,Female,MCA,3,72.58,7.39,84.4,10,4,At-risk,7.2,6.92
SEM3_0990,Azad Bhasin,24,Female,MCA,3,95.0,9.56,81.5,14,4,At-risk,6.88,6.26
SEM3_0991,Avni Deshpande,28,Female,MCA,3,59.85,5.55,77.9,15,1,Average,6.94,6.9
SEM3_0992,Indrajit Shroff,27,Female,MCA,3,66.64,6.93,67.0,21,1,Average,8.17,8.47
SEM3_0993,Tara Sahota,23,Female,MCA,3,63.19,6.04,83.5,19,0,Average,7.16,7.02
SEM3_0994,Onveer Oza,21,Male,MCA,3,58.11,5.35,87.7,24,1,Average,7.74,7.23
SEM3_0995,Thomas Merchant,27,Male,MCA,3,76.73,7.71,57.0,24,0,Average,8.39,8.37
SEM3_0996,Naksh Garde,28,Male,MCA,3,73.54,7.0,66.5,18,0,Average,6.91,7.15
