student_id,student_name,age,gender,course,semester,ug_percentage,ug_cgpa,attendance_percent,internal_score,backlogs,performance,sem1_sgpa,sem2_sgpa,sem3_sgpa
SEM4_0698,Wishi Sampath,21,Female,MCA,4,76.3,7.43,79.7,27,1,Average,8.06,7.97,7.61
SEM4_0699,Ria Suri,27,Female,MCA,4,82.48,8.38,65.5,22,0,Excellent,8.1,8.07,8.71
SEM4_0700,Omaja Gaba,27,Male,MCA,4,69.18,6.81,93.6,21,1,Average,7.79,7.91,7.76
SEM4_0701,Maanas Tiwari,22,Female,MCA,4,89.85,8.73,72.5,21,0,Excellent,9.13,9.18,8.2
SEM4_0702,Joshua Sundaram,28,Male,MCA,4,75.39,8.04,58.9,21,0,Average,7.88,7.82,8.3
SEM4_0703,Tanvi Dayal,27,Male,MCA,4,74.26,6.52,83.5,24,2,Average,8.42,8.45,8.0
SEM4_0704,Yochana Wadhwa,23,Male,MCA,4,50.17,4.65,80.4,30,1,Average,7.91,7.71,7.83
SEM4_0705,Jacob Kala,26,Male,MCA,4,68.12,6.87,68.1,20,0,Average,8.0,7.83,8.03
SEM4_0706,Tamanna Solanki,24,Male,MCA,4,72.09,7.02,67.2,22,1,Average,8.08,8.83,8.86
SEM4_0707,Bachittar Dugar,22,Male,MCA,4,67.16,7.09,93.0,30,1,Excellent,8.3,8.27,7.98
SEM4_0708,Kala Dani,24,Female,MCA,4,91.15,9.28,82.4,20,1,Average,7.76,7.63,7.26
SEM4_0709,Nilima Choudhary,21,Female,MCA,4,45.38,4.77,61.8,19,1,Average,6.7,6.84,6.53
SEM4_0710,Jai Pingle,28,Female,MCA,4,71.77,7.46,73.0,22,1,Average,8.7,9.16,9.8
SEM4_0711,Bimala Baria,25,Female,MCA,4,75.24,7.5,69.5,30,1,Excellent,9.73,9.14,9.45
SEM4_0712,Michael Dalal,21,Female,MCA,4,78.96,7.61,94.9,28,0,Excellent,9.7,9.32,9.47
SEM4_0713,Kamya Mody,23,Male,MCA,4,66.32,7.01,83.9,10,1,At-risk,6.94,6.57,7.03
SEM4_0714,Kavya Mitter,26,Female,MCA,4,63.97,6.81,75.0,30,2,Average,7.77,7.35,6.95
SEM4_0715,Chaitaly Sunder,26,Male,MCA,4,64.81,6.41,84.4,22,1,Average,7.3,7.31,7.06
SEM4_0716,Ayaan Dhar,24,Female,MCA,4,72.19,6.76,67.7,22,1,Average,7.95,8.36,7.95
SEM4_0717,Lucky Sama,24,Male,MCA,4,70.48,7.36,84.3,18,0,Average,7.78,8.33,8.15
SEM4_0718,Chanakya Mody,22,Female,MCA,4,59.33,5.47,72.6,24,0,Excellent,7.7,8.02,8.49
SEM4_0719,Bhanumati Kale,24,Male,MCA,4,68.93,6.92,67.9,20,0,Average,6.89,6.7,6.35
SEM4_0720,Qadim Suresh,27,Female,MCA,4,68.65,6.38,73.7,29,1,Excellent,8.85,8.88,9.4
SEM4_0721,Aarnav Das,25,Female,MCA,4,69.45,6.85,79.7,18,0,Average,7.87,7.93,7.86
SEM4_0722,Ikshita Bir,25,Male,MCA,4,75.57,7.87,73.0,15,1,Average,6.97,6.69,6.33
SEM4_0723,Chaitanya Sahni,27,Male,MCA,4,77.4,7.85,82.0,20,0,Average,8.1,8.29,7.76
SEM4_0724,Vasana Mukherjee,23,Male,MCA,4,76.39,7.96,88.6,23,1,Average,8.32,8.28,8.38
SEM4_0725,Sneha Nazareth,22,Male,MCA,4,80.17,7.48,82.2,17,1,Average,7.65,7.89,8.05
SEM4_0726,Krishna Soman,25,Male,MCA,4,68.64,7.44,92.0,15,0,Average,7.16,7.35,7.27
SEM4_0727,Kevin Devi,25,Female,MCA,4,74.11,7.36,95.6,20,0,Average,8.45,8.53,8.72
SEM4_0728,Yamini Sharma,25,Male,MCA,4,68.13,6.45,81.1,16,1,Average,7.8,7.86,7.57
SEM4_0729,Shivani Sen,28,Female,MCA,4,70.87,7.64,96.7,20,0,Average,7.67,7.88,7.65
SEM4_0730,Manthan Nanda,22,Male,MCA,4,78.21,8.49,69.8,10,3,At-risk,6.73,6.49,6.71
SEM4_0731,Gaurav Rout,23,Male,MCA,4,79.98,7.98,90.8,21,1,Average,7.69,8.12,7.72
SEM4_0732,Lila Kaul,26,Female,MCA,4,83.16,7.66,68.8,15,0,Average,7.03,6.84,6.58
SEM4_0733,Megha Nori,26,Male,MCA,4,64.39,6.57,71.4,16,0,Average,6.9,6.4,5.97
SEM4_0734,Chakradev Savant,28,Female,MCA,4,62.57,5.7,67.3,15,0,Average,6.85,6.72,6.68
SEM4_0735,Arunima Chakrabarti,24,Female,MCA,4,54.72,5.16,69.7,17,0,Average,7.58,8.0,7.7
SEM4_0736,Noah Bakshi,27,Female,MCA,4,62.66,6.22,83.7,14,2,Average,8.4,8.5,8.19
SEM4_0737,Dayamai Dasgupta,21,Female,MCA,4,64.63,6.35,64.8,10,6,At-risk,6.24,5.47,5.59
SEM4_0738,Frederick Hans,22,Female,MCA,4,65.82,6.32,81.0,22,0,Average,8.4,8.04,8.13
SEM4_0739,Chatresh Vig,21,Female,MCA,4,93.18,9.66,83.2,21,1,Average,7.42,8.01,7.81
SEM4_0740,Ranbir Soni,25,Male,MCA,4,60.67,6.64,78.4,26,0,Excellent,8.27,8.44,8.19
SEM4_0741,Yadavi Bahl,25,Male,MCA,4,70.19,7.15,78.6,18,1,Excellent,8.92,8.98,9.21
SEM4_0742,Jai Wali,21,Male,MCA,4,57.92,5.76,76.0,25,0,Excellent,8.38,8.54,8.41
SEM4_0743,Pranit Bahl,24,Female,MCA,4,72.32,7.22,76.2,17,0,Average,8.02,7.62,7.46
SEM4_0744,Anvi Jha,21,Female,MCA,4,57.46,5.09,82.9,16,0,Average,8.35,8.45,8.33
SEM4_0745,Yatan Sawhney,21,Male,MCA,4,84.72,8.42,84.9,21,1,Average,8.7,8.66,8.07
SEM4_0746,Frado Walla,21,Male,MCA,4,52.9,5.98,81.4,30,0,Excellent,7.65,8.44,8.23
SEM4_0747,Ekani Ratti,22,Female,MCA,4,76.46,7.87,77.7,9,0,Average,7.6,6.68,6.28
SEM4_0748,Chakradev Swamy,26,Female,MCA,4,74.39,7.4,78.3,15,1,Average,6.82,7.11,6.64
SEM4_0749,Arin Oak,27,Female,MCA,4,81.44,8.36,89.5,20,1,Average,8.63,8.78,8.58
SEM4_0750,Rajeshri Gole,26,Male,MCA,4,83.0,8.31,83.9,23,0,Excellent,8.43,8.59,9.37
SEM4_0751,Oeshi Bajwa,28,Male,MCA,4,80.6,8.23,61.6,25,0,Excellent,8.44,8.72,8.84
SEM4_0752,Edhitha Raja,22,Male,MCA,4,67.55,6.93,100.0,14,3,At-risk,8.38,8.43,7.88
SEM4_0753,Aarini Chand,22,Female,MCA,4,72.13,7.02,83.6,20,0,Average,7.78,6.68,6.49
SEM4_0754,Ishwar Chaudhary,28,Female,MCA,4,77.41,8.12,86.0,27,0,Excellent,8.99,9.38,9.53
SEM4_0755,Om Mangal,24,Male,MCA,4,76.47,7.66,87.8,15,1,Average,7.91,7.68,7.48
SEM4_0756,Maanas Goswami,28,Male,MCA,4,74.22,7.06,71.2,21,2,Average,8.8,8.01,7.25
SEM4_0757,Aadhya Chakraborty,24,Female,MCA,4,63.18,6.14,91.3,8,4,At-risk,7.52,7.6,7.25
SEM4_0758,Mitesh Mohanty,23,Male,MCA,4,71.89,7.22,63.6,22,0,Average,7.64,7.12,6.81
SEM4_0759,Nikita Gara,22,Female,MCA,4,57.02,6.04,100.0,26,1,Excellent,7.88,7.94,8.21
SEM4_0760,Daniel Nanda,22,Male,MCA,4,64.78,6.39,79.6,21,0,Excellent,7.59,8.54,8.4
SEM4_0761,Pratyush Bala,21,Male,MCA,4,74.52,7.8,89.2,25,0,Excellent,8.58,8.43,8.01
SEM4_0762,Dalbir Misra,24,Female,MCA,4,68.4,6.19,90.6,23,0,Average,7.15,7.2,7.05
SEM4_0763,Madhavi Chaudhary,23,Male,MCA,4,54.07,5.82,77.3,26,0,Excellent,8.03,8.87,9.28
SEM4_0764,Ekaja Dhar,26,Female,MCA,4,86.22,8.85,95.8,16,0,Average,8.31,8.04,8.26
SEM4_0765,Nitara Naik,26,Male,MCA,4,64.46,6.6,77.6,15,1,Average,8.3,7.59,7.61
SEM4_0766,Aarna Prashad,25,Female,MCA,4,81.83,8.34,88.6,19,1,Average,8.47,8.29,8.53
SEM4_0767,Jai Ben,27,Female,MCA,4,54.9,4.5,59.7,27,0,Excellent,8.51,8.0,8.5
SEM4_0768,Samaksh Khatri,28,Female,MCA,4,68.34,6.85,62.8,18,0,Average,8.53,8.51,8.55
SEM4_0769,Warjas Tailor,26,Male,MCA,4,92.16,9.56,72.7,19,0,Average,6.95,7.04,7.2
SEM4_0770,Yashoda Thaman,23,Female,MCA,4,74.27,7.6,80.6,20,0,Average,7.47,7.24,7.47
SEM4_0771,Lekha Contractor,26,Female,MCA,4,73.31,7.54,71.0,21,2,Average,7.87,7.41,7.86
SEM4_0772,Amruta Bhat,24,Male,MCA,4,84.15,7.88,80.0,23,2,Average,8.99,8.99,8.26
SEM4_0773,Eesha Shetty,24,Male,MCA,4,82.09,8.17,77.7,11,1,Average,6.74,6.79,6.97
SEM4_0774,Niharika Bhatti,23,Female,MCA,4,80.31,8.53,81.1,16,0,Average,7.45,7.23,7.14
SEM4_0775,Veda Balakrishnan,23,Male,MCA,4,86.61,8.72,72.8,26,1,Average,8.69,8.66,8.98
SEM4_0776,Nikita Kaur,28,Female,MCA,4,67.35,7.01,100.0,24,0,Excellent,9.49,9.43,9.26
SEM4_0777,Anirudh Luthra,27,Female,MCA,4,70.56,6.86,88.4,22,0,Excellent,8.66,8.02,8.16
SEM4_0778,Harrison Koshy,22,Male,MCA,4,52.07,5.05,71.2,26,1,Average,8.02,7.81,6.96
SEM4_0779,Jeremiah Modi,22,Female,MCA,4,64.53,6.53,72.7,11,0,Average,7.51,6.86,6.31
SEM4_0780,Niharika Sehgal,26,Male,MCA,4,68.99,6.76,74.3,23,0,Excellent,8.91,8.74,8.53
SEM4_0781,Fiyaz Tella,21,Male,MCA,4,64.1,6.29,63.9,18,0,Average,6.45,6.89,6.87
SEM4_0782,Samar Dhar,23,Male,MCA,4,86.32,8.73,90.8,23,1,Excellent,8.22,8.51,8.82
SEM4_0783,Kashvi Zachariah,28,Female,MCA,4,78.66,8.05,63.9,22,1,Average,7.65,7.18,6.68
SEM4_0784,Om Korpal,26,Male,MCA,4,93.42,9.75,82.1,15,0,Average,7.37,6.65,6.37
SEM4_0785,Pallavi Seth,24,Male,MCA,4,74.32,7.35,89.3,17,0,Excellent,8.31,8.6,8.35
SEM4_0786,Benjamin Agarwal,26,Male,MCA,4,90.47,9.56,84.1,18,1,Average,7.99,8.09,7.76
SEM4_0787,Ucchal Mann,28,Male,MCA,4,77.08,7.41,77.3,18,0,Average,8.02,7.49,7.88
SEM4_0788,Oliver Acharya,21,Male,MCA,4,63.3,5.8,92.2,19,0,Average,8.08,8.55,8.75
SEM4_0789,Darpan Subramaniam,26,Female,MCA,4,72.81,7.09,66.8,19,0,Average,7.19,7.41,7.63
SEM4_0790,Anjali Krishna,22,Male,MCA,4,53.98,5.4,70.1,14,2,Average,7.66,8.35,8.29
SEM4_0791,Lajita Panchal,28,Male,MCA,4,61.86,6.9,86.0,16,0,Average,7.95,8.54,8.29
SEM4_0792,Simon Uppal,28,Male,MCA,4,70.1,6.6,80.4,28,0,Excellent,8.71,8.46,8.68
SEM4_0793,Baghyawati Bath,26,Female,MCA,4,58.85,5.81,74.7,20,3,At-risk,7.45,7.08,7.42
SEM4_0794,Neel Walla,28,Male,MCA,4,59.96,6.27,79.1,24,0,Average,8.58,8.29,7.22
SEM4_0795,Ekaraj Mital,27,Female,MCA,4,70.01,6.72,71.5,23,2,Average,6.33,6.37,6.78
SEM4_0796,Gaurav Rana,21,Female,MCA,4,60.06,5.61,82.6,11,4,At-risk,7.16,6.91,7.31
SEM4_0797,Jason Dey,24,Male,MCA,4,79.23,7.88,74.6,21,0,Average,7.92,6.78,6.64
SEM4_0798,Ati Sankaran,28,Male,MCA,4,61.18,6.2,94.9,13,2,Average,6.52,6.55,6.79
SEM4_0799,Shivansh Thaman,25,Male,MCA,4,77.98,7.28,91.3,22,2,Average,8.25,8.79,8.87
SEM4_0800,Eesha Oommen,28,Male,MCA,4,76.26,7.38,60.8,23,0,Average,8.82,8.53,7.57
SEM4_0801,Advika Sethi,23,Female,MCA,4,82.71,8.51,72.9,21,1,Average,7.93,8.82,8.81
SEM4_0802,Anjali Korpal,26,Male,MCA,4,79.91,7.53,73.2,16,2,Average,7.5,7.06,7.34
SEM4_0803,Ekanta Om,22,Male,MCA,4,64.07,6.38,69.2,16,0,Average,6.83,7.06,7.25
SEM4_0804,Shivansh Sharaf,27,Female,MCA,4,84.12,8.39,67.6,21,0,Average,8.22,8.23,7.97
SEM4_0805,Falguni Babu,23,Female,MCA,4,74.17,7.32,89.6,20,1,Average,6.91,6.88,7.09
SEM4_0806,Kiaan Agate,25,Male,MCA,4,64.12,6.4,70.8,24,0,Average,8.4,7.75,7.51
SEM4_0807,Vamakshi Agrawal,23,Male,MCA,4,72.47,7.61,82.3,23,3,At-risk,7.88,8.07,7.94
SEM4_0808,Aditya Ghose,23,Male,MCA,4,75.92,7.22,78.6,21,0,Excellent,8.94,9.47,9.8
SEM4_0809,Odika Suresh,21,Male,MCA,4,68.49,6.06,91.1,11,1,Average,7.44,7.2,7.37
SEM4_0810,Maya Yohannan,27,Female,MCA,4,70.86,7.22,70.8,19,2,Average,7.54,7.24,7.17
SEM4_0811,Finn Brahmbhatt,28,Male,MCA,4,72.82,6.63,72.9,26,1,Average,8.71,8.34,8.44
SEM4_0812,Azaan Saxena,25,Female,MCA,4,73.86,7.05,95.8,30,0,Excellent,9.58,9.46,9.76
SEM4_0813,Jatin Pandit,21,Male,MCA,4,74.36,7.14,81.6,26,0,Excellent,9.18,9.08,9.7
SEM4_0814,Krisha Parmar,26,Female,MCA,4,62.64,6.29,75.3,23,0,Excellent,7.88,8.09,8.23
SEM4_0815,Lila Goel,28,Male,MCA,4,68.61,6.77,74.3,16,1,Average,8.07,8.01,7.63
SEM4_0816,Abhiram Dash,24,Male,MCA,4,69.06,7.14,80.2,20,0,Average,8.34,8.55,7.9
SEM4_0817,Turvi Prabhakar,28,Female,MCA,4,81.76,8.32,91.5,22,3,Average,8.61,9.27,8.23
SEM4_0818,Reyansh Saxena,21,Female,MCA,4,45.0,4.59,61.5,24,1,Average,7.7,7.46,7.71
SEM4_0819,Aditya Kant,27,Male,MCA,4,71.79,6.83,72.9,24,0,Excellent,8.97,9.02,9.46
SEM4_0820,Anmol Mand,22,Male,MCA,4,68.87,6.93,96.1,21,0,Excellent,9.01,9.4,9.31
SEM4_0821,Ishita Handa,27,Female,MCA,4,57.72,5.57,96.5,26,2,Average,8.0,8.32,8.22
SEM4_0822,Gautam Mitter,24,Male,MCA,4,72.21,6.96,75.5,19,1,Average,7.7,7.85,7.8
SEM4_0823,Timothy Kaur,24,Female,MCA,4,58.83,6.07,86.6,25,0,Excellent,8.69,8.96,9.38
SEM4_0824,Wakeeta Patil,21,Male,MCA,4,75.46,7.71,64.9,28,0,Excellent,8.5,8.24,8.5
SEM4_0825,Balhaar Mand,22,Male,MCA,4,75.86,8.09,96.6,19,1,Average,7.34,8.21,8.1
SEM4_0826,Waida Kadakia,23,Female,MCA,4,51.56,4.5,69.7,20,0,Average,7.54,7.07,6.96
SEM4_0827,Abhimanyu Hayre,27,Male,MCA,4,70.26,6.84,96.6,29,1,Excellent,9.17,9.34,9.56
SEM4_0828,Meghana Choudhry,22,Female,MCA,4,73.27,7.0,100.0,28,0,Excellent,8.28,7.93,7.53
SEM4_0829,Arunima Tella,24,Female,MCA,4,73.11,7.53,79.1,11,3,At-risk,6.63,6.43,5.98
SEM4_0830,Wakeeta Garde,21,Female,MCA,4,59.01,5.47,75.2,25,0,Excellent,7.7,7.99,8.5
SEM4_0831,Rishi Gill,23,Female,MCA,4,69.34,7.1,100.0,15,1,Average,8.56,8.97,8.89
SEM4_0832,Dhruv Dave,22,Male,MCA,4,70.95,6.71,76.4,29,1,Excellent,9.39,9.32,8.83
SEM4_0833,Dhruv Datta,23,Female,MCA,4,50.77,4.94,86.2,23,0,Average,7.92,7.35,7.14
SEM4_0834,Aashi Kari,25,Male,MCA,4,71.22,6.96,77.9,24,0,Excellent,8.99,9.13,9.46
SEM4_0835,Anusha Handa,25,Female,MCA,4,47.53,5.07,86.6,18,3,At-risk,7.58,7.69,8.15
SEM4_0836,Arin Walia,23,Female,MCA,4,65.59,6.33,80.9,28,0,Excellent,8.23,8.95,9.5
SEM4_0837,Zayyan Setty,27,Male,MCA,4,78.47,7.69,61.0,30,1,Average,8.14,7.61,7.52
SEM4_0838,Aarnav Sane,23,Male,MCA,4,77.77,7.69,86.8,17,0,Average,8.04,8.04,7.91
SEM4_0839,Charles Naidu,24,Male,MCA,4,81.4,8.17,88.5,23,0,Average,6.75,7.08,7.28
SEM4_0840,Rachana Ray,26,Female,MCA,4,69.88,6.95,92.6,16,0,Average,7.85,7.17,7.07
SEM4_0841,Anusha Dara,26,Female,MCA,4,68.47,6.91,87.7,9,0,Average,7.56,8.14,8.24
SEM4_0842,Zarna Shukla,24,Male,MCA,4,70.25,6.85,73.1,18,0,Average,7.11,7.32,7.34
SEM4_0843,Warhi Pathak,24,Male,MCA,4,55.16,5.77,80.9,20,0,Average,8.17,8.48,8.23
SEM4_0844,Zansi Bassi,26,Female,MCA,4,62.69,6.12,74.6,20,0,Average,6.8,6.83,6.65
SEM4_0845,Udarsh Batta,24,Male,MCA,4,85.3,7.82,82.2,25,0,Excellent,7.74,7.79,8.01
SEM4_0846,Arunima Salvi,25,Female,MCA,4,57.11,4.83,81.0,25,2,Average,7.84,7.97,8.32
SEM4_0847,Saumya Mutti,25,Male,MCA,4,73.3,8.17,77.8,22,0,Excellent,8.77,8.56,8.83
SEM4_0848,Abdul Ramanathan,26,Female,MCA,4,74.2,7.62,85.6,19,0,Average,7.58,8.04,7.25
SEM4_0849,Robert Natt,28,Male,MCA,4,71.25,8.08,84.5,22,1,Average,7.79,7.73,7.68
SEM4_0850,Finn Bakshi,22,Female,MCA,4,83.85,8.24,70.6,20,1,Average,7.77,8.03,8.28
SEM4_0851,Upkaar Sampath,24,Male,MCA,4,63.76,6.06,79.7,19,0,Average,8.66,7.65,7.63
SEM4_0852,Falan Krish,26,Female,MCA,4,53.09,5.11,71.0,15,1,At-risk,6.82,6.4,5.67
SEM4_0853,Ronith Gala,28,Female,MCA,4,62.89,6.45,94.5,24,0,Excellent,8.96,8.69,8.02
SEM4_0854,Forum Mukhopadhyay,27,Female,MCA,4,77.66,7.99,93.1,15,0,Average,7.29,7.18,7.53
SEM4_0855,Dev Chatterjee,22,Male,MCA,4,71.89,7.13,87.9,22,0,Average,7.67,7.39,7.71
SEM4_0856,Ayaan Srinivasan,25,Female,MCA,4,56.75,5.41,99.2,15,0,Average,6.89,6.46,6.38
SEM4_0857,Rachana Bajwa,25,Female,MCA,4,58.7,6.25,75.7,22,1,Average,8.05,7.83,7.7
SEM4_0858,Gaurika Krishna,27,Female,MCA,4,70.53,7.19,70.4,18,2,Average,7.69,7.79,8.2
SEM4_0859,Yug Chokshi,28,Male,MCA,4,63.67,6.37,89.7,17,1,Average,7.96,7.77,8.03
SEM4_0860,Urvashi Khare,22,Female,MCA,4,65.41,7.29,69.2,25,0,Excellent,9.13,8.93,8.93
SEM4_0861,Harini Bhagat,23,Female,MCA,4,75.51,6.91,83.6,23,0,Excellent,9.45,9.74,9.44
SEM4_0862,Gauri Venkatesh,21,Female,MCA,4,67.97,6.36,64.8,19,3,At-risk,6.16,6.61,6.93
SEM4_0863,Warjas Bora,21,Female,MCA,4,71.72,7.24,77.1,29,0,Excellent,8.93,9.4,9.8
SEM4_0864,Reva Chandran,28,Male,MCA,4,69.57,6.64,80.7,23,3,At-risk,8.25,8.14,7.51
SEM4_0865,Sanya Dash,26,Male,MCA,4,67.78,7.3,85.3,24,1,Excellent,7.79,8.53,8.41
SEM4_0866,Frederick Bhat,25,Female,MCA,4,65.46,6.57,76.4,23,0,Average,7.47,7.25,6.92
SEM4_0867,Bahadurjit Purohit,22,Female,MCA,4,51.99,4.55,91.8,18,0,Average,7.46,7.92,8.03
SEM4_0868,Dhriti Bhattacharyya,21,Female,MCA,4,50.06,4.82,63.0,20,0,Average,8.11,8.5,8.63
SEM4_0869,Joshua Bhatia,28,Female,MCA,4,61.13,6.04,76.3,30,0,Average,7.82,7.33,7.32
SEM4_0870,Riya Bhakta,23,Male,MCA,4,83.18,7.98,82.4,22,3,At-risk,8.0,7.68,7.88
SEM4_0871,Charvi Sankaran,27,Male,MCA,4,48.57,5.31,93.0,14,3,At-risk,6.84,6.11,6.21
SEM4_0872,Dominic Chaudry,26,Male,MCA,4,80.28,8.59,88.2,24,0,Excellent,8.36,8.81,9.74
SEM4_0873,Daksh Ben,28,Female,MCA,4,68.29,7.08,78.1,16,0,Average,7.61,7.83,7.26
SEM4_0874,Chaitaly Raj,22,Male,MCA,4,68.82,7.24,77.2,30,0,Excellent,9.06,8.99,8.67
SEM4_0875,Neelima Char,23,Female,MCA,4,72.1,7.69,87.2,19,1,Average,7.81,7.21,6.25
SEM4_0876,Nirja Kaul,25,Female,MCA,4,61.7,5.97,81.4,19,3,At-risk,7.96,8.03,8.52
SEM4_0877,Advaith Setty,21,Female,MCA,4,61.14,6.36,68.8,26,0,Excellent,8.01,8.38,8.98
SEM4_0878,Leena Shetty,21,Male,MCA,4,70.58,7.61,77.5,18,2,Average,6.96,7.23,7.45
SEM4_0879,Priya Chaudhuri,26,Female,MCA,4,64.85,7.03,70.8,23,1,Average,8.27,8.53,8.87
SEM4_0880,Harinakshi Bal,21,Male,MCA,4,82.11,8.44,60.0,22,2,Average,7.32,7.43,7.47
SEM4_0881,Sudiksha Varughese,22,Female,MCA,4,74.23,7.48,86.8,22,0,Average,6.59,6.75,6.95
SEM4_0882,Falguni Hans,22,Male,MCA,4,71.14,6.96,81.9,25,1,Excellent,9.8,9.72,9.8
SEM4_0883,Hritik Chauhan,22,Female,MCA,4,66.55,6.13,66.8,26,1,Excellent,9.13,9.62,9.8
SEM4_0884,Advik Bir,21,Female,MCA,4,72.41,6.93,81.9,29,3,Average,9.62,9.7,9.78
SEM4_0885,Rishi Date,26,Male,MCA,4,69.57,6.78,87.6,20,2,Average,8.01,7.68,7.41
SEM4_0886,Yashodhara Kunda,25,Male,MCA,4,77.03,7.92,73.8,13,4,At-risk,6.85,6.48,7.09
SEM4_0887,Isha Sama,28,Female,MCA,4,82.54,8.28,86.2,18,1,Average,7.91,7.93,8.91
SEM4_0888,Vasana Saxena,23,Female,MCA,4,69.81,7.11,80.4,17,1,Average,8.31,8.34,7.88
SEM4_0889,Quincy Kibe,24,Female,MCA,4,66.96,6.6,69.4,25,1,Excellent,8.92,8.79,8.75
SEM4_0890,Laksh Basu,23,Female,MCA,4,66.12,6.99,75.4,21,2,Average,8.0,7.5,7.88
SEM4_0891,Darpan Datta,28,Male,MCA,4,72.21,6.84,73.8,21,0,Average,7.24,6.75,6.98
SEM4_0892,Devika Sarin,27,Male,MCA,4,79.97,7.84,82.3,20,1,Average,8.99,8.2,8.29
SEM4_0893,Yochana Parmar,25,Male,MCA,4,74.59,7.87,79.7,21,0,Excellent,8.21,8.43,8.47
SEM4_0894,Deepa Dhingra,28,Male,MCA,4,76.61,7.15,94.7,13,1,Average,8.01,8.03,8.18
SEM4_0895,Manan Singh,25,Male,MCA,4,63.21,7.13,64.0,26,0,Excellent,8.22,8.14,8.47
SEM4_0896,Dayamai Oza,21,Female,MCA,4,64.78,6.49,89.4,16,1,Average,7.64,7.68,7.25
SEM4_0897,Bishakha Pillay,21,Male,MCA,4,82.46,8.57,75.6,22,0,Average,7.62,7.31,6.79
SEM4_0898,Abhiram Vasa,27,Female,MCA,4,79.15,8.06,99.3,17,0,Average,8.0,7.59,7.63
SEM4_0899,Maanav Bhandari,23,Female,MCA,4,75.03,7.39,83.3,21,0,Average,7.9,8.18,7.73
SEM4_0900,Wazir Tripathi,26,Female,MCA,4,51.74,4.51,79.9,23,0,Excellent,8.31,8.32,8.23
SEM4_0901,Chatura Sami,21,Male,MCA,4,79.84,8.46,92.2,15,1,Average,7.51,7.86,7.98
SEM4_0902,Hemangini Hayre,25,Male,MCA,4,57.51,5.93,91.4,22,0,Excellent,8.15,8.81,8.9
SEM4_0903,Sai Jaggi,26,Male,MCA,4,54.39,4.87,70.5,24,1,Average,7.87,7.62,7.44
SEM4_0904,Ekapad Om,23,Male,MCA,4,71.15,7.01,63.1,22,0,Excellent,8.27,8.61,9.24
SEM4_0905,Ranbir Soni,25,Female,MCA,4,71.5,7.47,57.2,13,0,Average,7.32,6.66,6.7
SEM4_0906,Unni Narula,24,Male,MCA,4,75.9,7.29,66.6,16,0,Average,7.09,6.13,6.17
SEM4_0907,Gautami Mistry,27,Male,MCA,4,67.03,6.61,77.1,23,2,Average,8.71,8.57,7.91
SEM4_0908,Omya Narasimhan,24,Male,MCA,4,76.28,7.8,69.5,20,0,Average,7.18,7.56,7.13
SEM4_0909,Nicholas Cheema,22,Male,MCA,4,78.37,8.06,88.0,23,1,Excellent,9.04,9.5,8.75
SEM4_0910,Suhani Basak,28,Female,MCA,4,57.89,6.39,81.4,13,0,Average,7.61,7.14,6.73
SEM4_0911,Warhi Kanda,28,Male,MCA,4,73.07,7.85,86.1,20,2,Average,7.35,6.39,6.95
SEM4_0912,Aarush Kapoor,21,Female,MCA,4,63.08,6.28,79.3,23,0,Excellent,8.44,8.73,8.54
SEM4_0913,Victor Shukla,24,Male,MCA,4,65.16,5.86,70.4,16,0,Average,6.87,6.18,6.4
SEM4_0914,Tanay Khare,21,Male,MCA,4,78.27,8.06,90.0,18,0,Average,8.12,8.14,8.28
SEM4_0915,Vasana Narula,23,Female,MCA,4,69.09,6.43,78.3,20,1,Average,7.83,7.44,7.06
SEM4_0916,Keya Jha,22,Male,MCA,4,79.54,7.85,66.1,24,1,Average,8.28,7.76,7.47
SEM4_0917,Mugdha Gour,25,Female,MCA,4,77.07,8.17,85.6,18,0,Average,8.24,8.49,7.73
SEM4_0918,Abeer Patil,28,Female,MCA,4,79.24,8.15,90.0,18,1,Average,6.75,7.08,7.12
SEM4_0919,Advaith Borah,23,Female,MCA,4,67.08,6.83,72.3,20,0,Average,7.99,8.23,8.72
SEM4_0920,Ishita Balan,22,Male,MCA,4,75.51,7.55,100.0,20,0,Excellent,8.79,8.63,8.83
SEM4_0921,Ishwar Dhar,25,Male,MCA,4,62.26,5.72,69.9,26,0,Excellent,7.96,8.02,8.18
SEM4_0922,Bina Sarraf,27,Male,MCA,4,75.02,7.1,68.9,20,2,Average,7.38,7.08,6.92
SEM4_0923,Robert Parsa,25,Female,MCA,4,54.91,4.85,82.3,14,4,At-risk,7.17,7.52,6.76
SEM4_0924,Caleb Balan,23,Female,MCA,4,74.16,7.8,77.7,17,0,Average,7.78,7.86,7.04
SEM4_0925,Rushil Hora,24,Male,MCA,4,71.19,7.2,82.7,25,1,Excellent,9.55,9.8,9.35
SEM4_0926,Bhanumati Ghosh,22,Female,MCA,4,78.82,7.63,81.7,26,2,Average,8.37,7.7,6.65
SEM4_0927,Theodore Lala,25,Female,MCA,4,58.94,6.06,77.7,15,0,Average,7.92,7.84,7.98
SEM4_0928,Owen Nori,27,Male,MCA,4,63.71,6.04,84.2,30,0,Excellent,8.23,8.26,8.3
SEM4_0929,Yatan Gokhale,28,Male,MCA,4,51.33,5.74,87.0,20,1,Average,7.91,8.18,8.75
